time,datetime,zeta,phi_obs,phi_m,phi_h,phi_q,L_obukhov,ustar,hs,hl,ws_lo,ws_hi,T_lo,T_hi,q_lo,q_hi,z_lo,z_hi,lat,lon,Press,LWd,Lwu,SWd,Swu,sensible_heat_flux
340.0833,1998-12-06T01:59:57.12,0.02636825302987633,0.586666666666667,0.586666666666667,0.13254437869822205,NaN,-218.8147189349112,0.35,-16.9,0.2,7.62,8.39,-28.75,-28.73,NaN,NaN,2.5,10.0,75.90061,-147.795,1023.6,157.7,197.0,0.0,0.0,-16.9
340.125,1998-12-06T03:00:00.0,0.01806747108825754,0.5407407407407411,0.5407407407407411,0.0,NaN,-319.4825142857143,0.36,-12.6,NaN,8.03,8.76,-28.76,-28.76,NaN,NaN,2.5,10.0,75.89976,-147.8198,1023.4,174.0,198.9,0.0,0.0,-12.6
340.1667,1998-12-06T04:00:02.88,0.014371172063151786,0.6558558558558559,0.6558558558558559,-0.2172477064220137,NaN,-394.8145761467889,0.37,-10.9,1.2,8.34,9.25,-28.32,-28.34,NaN,NaN,2.5,10.0,75.89846,-147.84655,1023.1,177.9,200.9,0.0,0.0,-10.9
340.2083,1998-12-06T04:59:57.12,0.011050227495307272,0.6800000000000008,0.6800000000000008,-0.2415094339623019,NaN,-508.61886792452833,0.4,-10.6,1.5,8.86,9.88,-28.08,-28.1,NaN,NaN,2.5,10.0,75.89694,-147.87545,1022.3,172.4,201.5,0.0,0.0,-10.6
340.25,1998-12-06T06:00:00.0,0.010567261860513951,0.6945736434108523,0.6945736434108523,-0.21841269841269378,NaN,-528.9108523809524,0.43,-12.6,1.7,9.48,10.6,-27.94,-27.96,NaN,NaN,2.5,10.0,75.8959,-147.90707,1021.5,177.9,202.1,0.0,0.0,-12.6
340.2917,1998-12-06T07:00:02.88,0.005675288020166527,0.6260869565217392,0.6260869565217392,-0.7093975903614936,NaN,-966.440934939759,0.46,-8.3,1.7,9.59,10.67,-27.47,-27.51,NaN,NaN,2.5,10.0,75.89449,-147.93999,1021.0,185.1,204.2,0.0,0.0,-8.3
340.3333,1998-12-06T07:59:57.12,0.010176901923233525,0.6581560283687944,0.6581560283687944,0.0,NaN,-531.0644396226413,0.47,-15.9,1.4,10.31,11.47,-27.11,-27.11,NaN,NaN,2.5,10.0,75.8928,-147.97465,1020.4,175.3,204.9,0.0,0.0,-15.9
340.375,1998-12-06T09:00:00.0,0.010443652986690487,0.6388888888888891,0.6388888888888891,-0.0882758620689793,NaN,-511.5833379310344,0.48,-17.4,1.1,10.52,11.67,-26.83,-26.84,NaN,NaN,2.5,10.0,75.89178,-148.00947,1019.8,173.2,205.3,0.0,0.0,-17.4
340.4167,1998-12-06T10:00:02.88,0.003924981245311329,0.6560000000000002,0.6560000000000002,-0.6486486486485965,NaN,-1344.4256756756754,0.5,-7.4,3.4,10.62,11.85,-26.53,-26.56,NaN,NaN,2.5,10.0,75.89082,-148.04572,1019.2,195.4,208.4,0.0,0.0,-7.4
342.375,1998-12-08T09:00:00.0,0.014334374637057515,0.8380952380952378,0.8380952380952378,-0.48695652173916326,NaN,-396.7801630434782,0.35,-9.2,NaN,8.24,9.34,-28.38,-28.42,NaN,NaN,2.5,10.0,75.82817,-149.51296,1016.2,160.6,202.2,0.0,0.0,-9.2
342.4167,1998-12-08T10:00:02.88,0.008457330864827261,0.7609756097560976,0.7609756097560976,-0.45241379310341195,NaN,-691.5865862068964,0.41,-8.7,NaN,8.31,9.48,-29.1,-29.13,NaN,NaN,2.5,10.0,75.8262,-149.53512,1016.2,155.7,199.0,0.0,0.0,-8.7
342.4583,1998-12-08T10:59:57.12,0.016072285752090434,0.8410256410256413,0.8410256410256413,-0.17577464788732022,NaN,-371.2032633802817,0.39,-14.2,NaN,8.04,9.27,-29.62,-29.64,NaN,NaN,2.5,10.0,75.8242,-149.55711,1016.5,150.9,197.8,0.0,0.0,-14.2
342.5,1998-12-08T12:00:00.0,0.017891987353125197,0.858874458874459,0.858874458874459,-0.16210526315792007,NaN,-334.96607121710525,0.385,-15.2,NaN,8.03,9.27,-29.74,-29.76,NaN,NaN,2.5,10.0,75.82225,-149.57831,1016.6,153.6,196.8,0.0,0.0,-15.2
342.5417,1998-12-08T13:00:02.88,0.01912049144558459,0.9009009009009008,0.9009009009009008,-0.08222222222220586,NaN,-317.1088854166666,0.37,-14.4,0.0,7.92,9.17,-30.05,-30.06,NaN,NaN,2.5,10.0,75.82034,-149.5979,1016.7,149.3,193.9,0.0,0.0,-14.4
342.5833,1998-12-08T13:59:57.12,0.029426204049666085,0.9373737373737367,0.9373737373737367,0.13452229299365162,NaN,-208.892396178344,0.33,-15.7,-0.1,7.71,8.87,-30.42,-30.4,NaN,NaN,2.5,10.0,75.81831,-149.61652,1016.9,143.1,193.2,0.0,0.0,-15.7
342.625,1998-12-08T15:00:00.0,0.02274909880562053,0.9657657657657656,0.9657657657657656,0.13847953216373973,NaN,-271.30457719298244,0.37,-17.1,0.0,8.14,9.48,-30.53,-30.51,NaN,NaN,2.5,10.0,75.81626,-149.63418,1016.9,143.7,192.2,0.0,0.0,-17.1
342.6667,1998-12-08T16:00:02.88,0.021831393717660522,0.9333333333333338,0.9333333333333338,0.22887417218543915,NaN,-285.31225430463576,0.36,-15.1,-0.1,7.71,8.97,-30.78,-30.75,NaN,NaN,2.5,10.0,75.81415,-149.65095,1017.1,142.1,191.2,0.0,0.0,-15.1
342.7083,1998-12-08T16:59:57.12,0.025927896056984995,0.980392156862745,0.980392156862745,0.2161589403973336,NaN,-241.29011920529808,0.34,-15.1,-0.1,7.82,9.07,-30.9,-30.87,NaN,NaN,2.5,10.0,75.81195,-149.66749,1017.4,140.5,190.9,0.0,0.0,-15.1
342.75,1998-12-08T18:00:00.0,0.0364922785628945,1.006451612903226,1.006451612903226,0.30807453416149505,NaN,-172.30670310559003,0.31,-16.1,-0.1,7.4,8.57,-31.04,-30.99,NaN,NaN,2.5,10.0,75.80945,-149.6836,1017.8,138.9,189.8,0.0,0.0,-16.1
342.7917,1998-12-08T19:00:02.88,0.04006321902451576,0.9688888888888888,0.9688888888888888,0.3599999999999923,NaN,-158.65874999999997,0.3,-16.0,-0.1,7.0,8.09,-31.34,-31.28,NaN,NaN,2.5,10.0,75.80674,-149.70037,1018.1,138.6,188.9,0.0,0.0,-16.0
342.8333,1998-12-08T19:59:57.12,0.03223411474109026,0.8888888888888885,0.8888888888888885,0.18526315789472195,NaN,-200.5536789473684,0.33,-17.1,0.0,7.41,8.51,-31.81,-31.78,NaN,NaN,2.5,10.0,75.81006,-149.61792,1018.3,137.4,187.5,0.0,0.0,-17.1
342.875,1998-12-08T21:00:00.0,0.02312637084895855,0.7851851851851855,0.7851851851851855,0.07245283018866483,NaN,-283.63326792452824,0.36,-15.9,-0.1,8.03,9.09,-32.22,-32.21,NaN,NaN,2.5,10.0,75.80084,-149.73703,1018.5,137.9,186.9,0.0,0.0,-15.9
342.9167,1998-12-08T22:00:02.88,0.028202267821519852,0.8749999999999999,0.8749999999999999,0.07529411764704384,NaN,-235.20677647058827,0.32,-13.6,-0.1,7.72,8.77,-32.54,-32.53,NaN,NaN,2.5,10.0,75.79807,-149.7582,1018.9,138.0,185.1,0.0,0.0,-13.6
342.9583,1998-12-08T22:59:57.12,0.027454165171365705,0.913131313131313,0.913131313131313,0.14565517241376413,NaN,-244.396384137931,0.33,-14.5,0.0,7.62,8.75,-32.87,-32.85,NaN,NaN,2.5,10.0,75.79516,-149.78117,1019.0,135.8,184.8,0.0,0.0,-14.5
343.0,1998-12-09T00:00:00.0,0.03497729451279216,0.9290322580645154,0.9290322580645154,0.12967320261439935,NaN,-193.29101764705882,0.31,-15.3,-0.1,7.2,8.28,-33.09,-33.07,NaN,NaN,2.5,10.0,75.7927,-149.80301,1019.2,135.1,183.7,0.0,0.0,-15.3
343.0417,1998-12-09T01:00:02.88,0.03412193713981713,0.9379310344827592,0.9379310344827592,0.15213114754095333,NaN,-200.72946639344258,0.29,-12.2,0.1,6.68,7.7,-33.47,-33.45,NaN,NaN,2.5,10.0,75.79058,-149.82527,1019.9,136.1,182.2,0.0,0.0,-12.2
343.0833,1998-12-09T01:59:57.12,0.028136977575775376,0.9000000000000001,0.9000000000000001,0.15170370370367353,NaN,-245.83281777777776,0.32,-13.5,-0.1,7.1,8.18,-33.76,-33.74,NaN,NaN,2.5,10.0,75.78844,-149.84674,1020.3,135.7,182.2,0.0,0.0,-13.5
343.125,1998-12-09T03:00:00.0,0.02668972920453834,0.8666666666666666,0.8666666666666666,0.07999999999998407,NaN,-260.0448,0.32,-12.8,0.0,7.61,8.65,-33.86,-33.85,NaN,NaN,2.5,10.0,75.78633,-149.86795,1020.5,136.0,181.7,0.0,0.0,-12.8
343.1667,1998-12-09T04:00:02.88,0.018852051864243095,0.7757575757575758,0.7757575757575758,-0.21333333333336665,NaN,-372.6558,0.33,-9.9,0.0,7.61,8.57,-34.22,-34.24,NaN,NaN,2.5,10.0,75.78396,-149.8877,1020.6,135.9,181.2,0.0,0.0,-9.9
343.2083,1998-12-09T04:59:57.12,0.013914402853477672,0.8323232323232325,0.8323232323232325,-0.2893150684930932,NaN,-508.77930821917823,0.33,-7.3,0.0,7.72,8.75,-34.45,-34.47,NaN,NaN,2.5,10.0,75.7815,-149.90763,1020.9,137.7,179.5,0.0,0.0,-7.3
343.25,1998-12-09T06:00:00.0,0.019999012316344884,0.9204301075268828,0.9204301075268828,0.0,NaN,-353.3828965517242,0.31,-8.7,0.1,7.31,8.38,-34.4,-34.4,NaN,NaN,2.5,10.0,75.77889,-149.92702,1021.4,137.2,181.1,0.0,0.0,-8.7
343.2917,1998-12-09T07:00:02.88,0.023616306714211294,0.8999999999999992,0.8999999999999992,0.09061946902653065,NaN,-299.3487292035398,0.32,-11.3,0.0,7.2,8.28,-34.41,-34.4,NaN,NaN,2.5,10.0,75.77617,-149.94572,1021.8,136.0,182.1,0.0,0.0,-11.3
343.3333,1998-12-09T07:59:57.12,0.02477492175906617,0.872727272727272,0.872727272727272,0.16246153846156386,NaN,-285.53328692307696,0.33,-13.0,0.0,7.2,8.28,-34.43,-34.41,NaN,NaN,2.5,10.0,75.77363,-149.9652,1022.4,136.4,180.5,0.0,0.0,-13.0
343.375,1998-12-09T09:00:00.0,0.02716862109289465,0.8800000000000002,0.8800000000000002,0.17943925233647665,NaN,-262.45514018691586,0.3,-10.7,0.0,7.0,7.99,-34.67,-34.65,NaN,NaN,2.5,10.0,75.77101,-149.9855,1022.9,134.4,179.2,0.0,0.0,-10.7
343.4167,1998-12-09T10:00:02.88,0.030652240725579923,0.9195402298850576,0.9195402298850576,0.17027522935782474,NaN,-233.39601743119263,0.29,-10.9,0.0,6.79,7.79,-34.77,-34.75,NaN,NaN,2.5,10.0,75.76866,-150.00618,1023.2,135.0,178.4,0.0,0.0,-10.9
343.4583,1998-12-09T10:59:57.12,0.022580795513471894,0.8916666666666668,0.8916666666666668,0.09481481481479594,NaN,-314.11768888888895,0.32,-10.8,0.0,7.41,8.48,-34.51,-34.5,NaN,NaN,2.5,10.0,75.76652,-150.02784,1023.4,136.9,179.9,0.0,0.0,-10.8
343.5,1998-12-09T12:00:00.0,0.023435979040882484,0.9454545454545461,0.9454545454545461,0.17170731707319756,NaN,-301.34489268292685,0.33,-12.3,0.0,7.31,8.48,-34.38,-34.36,NaN,NaN,2.5,10.0,75.76463,-150.04903,1023.6,137.4,180.9,0.0,0.0,-12.3
343.5417,1998-12-09T13:00:02.88,0.024035995918872614,0.980392156862745,0.980392156862745,0.23652173913044378,NaN,-293.3274608695653,0.34,-13.8,0.0,7.42,8.67,-34.33,-34.3,NaN,NaN,2.5,10.0,75.76294,-150.07021,1023.8,136.4,181.7,0.0,0.0,-13.8
343.5833,1998-12-09T13:59:57.12,0.028179003772903378,0.8941176470588239,0.8941176470588239,0.1343209876542943,NaN,-247.54241481481483,0.34,-16.2,0.0,7.93,9.07,-34.01,-33.99,NaN,NaN,2.5,10.0,75.76134,-150.09068,1024.2,137.4,181.4,0.0,0.0,-16.2
343.625,1998-12-09T15:00:00.0,0.030666864490239885,0.7833333333333329,0.7833333333333329,0.06965986394556438,NaN,-227.23604897959189,0.32,-14.7,0.0,7.93,8.87,-33.98,-33.97,NaN,NaN,2.5,10.0,75.75989,-150.1099,1024.7,136.3,181.2,0.0,0.0,-14.7
343.6667,1998-12-09T16:00:02.88,0.05290263421201306,0.9428571428571423,0.9428571428571423,0.21082352941176025,NaN,-131.05344000000002,0.28,-17.0,-0.1,7.2,8.19,-33.83,-33.79,NaN,NaN,2.5,10.0,75.7585,-150.12791,1025.2,134.7,181.7,0.0,0.0,-17.0
343.7083,1998-12-09T16:59:57.12,0.06097198603672242,1.0758620689655163,1.0758620689655163,0.34055045871558903,NaN,-112.43552752293576,0.29,-21.8,-0.1,7.11,8.28,-33.5,-33.42,NaN,NaN,2.5,10.0,75.75718,-150.14546,1025.7,134.8,181.5,0.0,0.0,-21.8
343.75,1998-12-09T18:00:00.0,0.08327553182676761,1.22051282051282,1.22051282051282,0.46437209302324595,NaN,-81.02944744186048,0.26,-21.5,-0.1,6.9,8.09,-33.04,-32.92,NaN,NaN,2.5,10.0,75.75599,-150.1618,1026.2,135.6,182.0,0.0,0.0,-21.5
343.7917,1998-12-09T19:00:02.88,0.06546176537626208,1.177011494252873,1.177011494252873,0.5528510638297893,NaN,-101.37521361702126,0.29,-23.5,-0.1,7.0,8.28,-32.56,-32.42,NaN,NaN,2.5,10.0,75.75449,-150.1784,1026.7,135.3,184.1,0.0,0.0,-23.5
343.8333,1998-12-09T19:59:57.12,0.07580170169889093,1.1851851851851842,1.1851851851851842,0.5890909090909175,NaN,-86.26522090909091,0.27,-22.0,-0.1,6.69,7.89,-32.14,-31.99,NaN,NaN,2.5,10.0,75.7529,-150.19401,1027.0,135.9,184.4,0.0,0.0,-22.0
343.875,1998-12-09T21:00:00.0,0.07407125472015001,1.106172839506172,1.106172839506172,0.5626046511627929,NaN,-88.18899488372094,0.27,-21.5,-0.1,6.48,7.6,-32.11,-31.97,NaN,NaN,2.5,10.0,75.75144,-150.20943,1027.4,136.1,183.3,0.0,0.0,-21.5
343.9167,1998-12-09T22:00:02.88,0.06799772063020218,1.076190476190476,1.076190476190476,0.44799999999999773,NaN,-96.47904,0.28,-22.0,0.0,6.69,7.82,-32.23,-32.12,NaN,NaN,2.5,10.0,75.74999,-150.22569,1027.6,135.1,183.7,0.0,0.0,-22.0
343.9583,1998-12-09T22:59:57.12,0.06162594628542625,1.0476190476190472,1.0476190476190472,0.360201005025118,NaN,-108.14945125628142,0.28,-19.9,-0.1,6.79,7.89,-32.68,-32.6,NaN,NaN,2.5,10.0,75.74867,-150.24227,1027.8,135.4,183.4,0.0,0.0,-19.9
344.0,1998-12-10T00:00:00.0,0.07366251509976257,0.9813333333333333,0.9813333333333333,0.2840236686390641,NaN,-91.83616863905326,0.25,-16.9,-0.1,6.58,7.5,-33.11,-33.05,NaN,NaN,2.5,10.0,75.74755,-150.25841,1028.1,133.6,183.4,0.0,0.0,-16.9
344.0417,1998-12-10T01:00:02.88,0.08727875087726615,1.188888888888889,1.188888888888889,0.47728813559321787,NaN,-78.14074576271187,0.24,-17.7,-0.1,6.06,7.13,-33.35,-33.24,NaN,NaN,2.5,10.0,75.7462,-150.27323,1028.2,133.8,181.4,0.0,0.0,-17.7
344.0833,1998-12-10T01:59:57.12,0.12586826922317224,1.5111111111111104,1.5111111111111104,0.6287719298245759,NaN,-54.23371578947367,0.21,-17.1,-0.1,5.44,6.63,-33.38,-33.22,NaN,NaN,2.5,10.0,75.74542,-150.2862,1028.6,133.4,181.8,0.0,0.0,-17.1
344.125,1998-12-10T03:00:00.0,0.18192105989230128,1.8509803921568622,1.8509803921568622,0.9135877862595373,NaN,-37.82634961832062,0.17,-13.1,0.0,4.61,5.79,-33.62,-33.4,NaN,NaN,2.5,10.0,75.74437,-150.29685,1028.7,133.1,180.3,0.0,0.0,-13.1
344.1667,1998-12-10T04:00:02.88,0.12975919467011965,1.4266666666666659,1.4266666666666659,0.7157894736842177,NaN,-53.415789473684214,0.2,-15.2,-0.1,4.7,5.77,-33.83,-33.66,NaN,NaN,2.5,10.0,75.74347,-150.30701,1028.9,133.9,180.2,0.0,0.0,-15.2
344.2083,1998-12-10T04:59:57.12,0.1365857733595088,1.3866666666666667,1.3866666666666667,0.7199999999999989,NaN,-50.745000000000005,0.2,-16.0,0.0,5.12,6.16,-33.83,-33.65,NaN,NaN,2.5,10.0,75.74223,-150.31435,1029.0,133.1,179.7,0.0,0.0,-16.0
344.25,1998-12-10T06:00:00.0,0.16873718023143314,1.6888888888888884,1.6888888888888884,0.8000000000000114,NaN,-41.309999999999995,0.18,-14.4,0.0,5.12,6.26,-34.0,-33.8,NaN,NaN,2.5,10.0,75.74123,-150.32378,1029.1,131.5,179.4,0.0,0.0,-14.4
344.2917,1998-12-10T07:00:02.88,0.22528601583050392,1.8509803921568622,1.8509803921568622,0.9066666666666534,NaN,-30.91550740740741,0.17,-16.2,0.0,4.71,5.89,-33.98,-33.71,NaN,NaN,2.5,10.0,75.74004,-150.33265,1029.4,132.5,179.1,0.0,0.0,-16.2
344.3333,1998-12-10T07:59:57.12,0.17608618378680782,1.7543859649122808,1.7543859649122808,0.9618079096045237,NaN,-39.154427118644065,0.19,-17.7,0.0,4.91,6.16,-33.68,-33.4,NaN,NaN,2.5,10.0,75.73912,-150.34205,1029.8,133.3,180.5,0.0,0.0,-17.7
344.375,1998-12-10T09:00:00.0,0.2681172215602119,2.300000000000001,2.300000000000001,1.1766459627329113,NaN,-25.675050931677013,0.16,-16.1,0.0,4.6,5.98,-33.64,-33.27,NaN,NaN,2.5,10.0,75.73823,-150.35213,1030.0,133.8,180.0,0.0,0.0,-16.1
344.4167,1998-12-10T10:00:02.88,0.191636238142481,2.014814814814814,2.014814814814814,1.1239024390243912,NaN,-35.62142926829268,0.18,-16.4,0.0,4.82,6.18,-33.39,-33.07,NaN,NaN,2.5,10.0,75.73773,-150.36341,1030.2,134.5,180.0,0.0,0.0,-16.4
344.4583,1998-12-10T10:59:57.12,0.14302674331417145,1.7466666666666673,1.7466666666666673,0.990476190476183,NaN,-47.457142857142856,0.2,-16.8,0.0,5.14,6.45,-33.22,-32.96,NaN,NaN,2.5,10.0,75.73711,-150.37509,1030.5,135.7,181.0,0.0,0.0,-16.8
344.5,1998-12-10T12:00:00.0,0.15397164504238176,1.8807017543859648,1.8807017543859648,1.0590967741935604,NaN,-44.23391225806452,0.19,-15.5,0.0,4.72,6.06,-33.32,-33.05,NaN,NaN,2.5,10.0,75.73694,-150.38639,1030.6,136.5,180.3,0.0,0.0,-15.5
344.5417,1998-12-10T13:00:02.88,0.16594277107917055,2.000000000000001,2.000000000000001,1.0546478873239646,NaN,-41.12792112676057,0.18,-14.2,0.0,4.93,6.28,-33.38,-33.12,NaN,NaN,2.5,10.0,75.73703,-150.39708,1030.6,137.0,181.6,0.0,0.0,-14.2
344.5833,1998-12-10T13:59:57.12,0.19000356786315303,1.8196078431372535,1.8196078431372535,0.9927007299270075,NaN,-35.846969343065695,0.17,-13.7,-0.1,4.61,5.77,-33.32,-33.07,NaN,NaN,2.5,10.0,75.7372,-150.40581,1030.8,137.3,181.1,0.0,0.0,-13.7
344.625,1998-12-10T15:00:00.0,0.1774845987607974,1.8196078431372549,1.8196078431372549,0.8925000000000037,NaN,-38.286855468750005,0.17,-12.8,-0.1,4.71,5.87,-33.25,-33.04,NaN,NaN,2.5,10.0,75.73746,-150.41438,1031.0,137.6,181.6,0.0,0.0,-12.8
344.6667,1998-12-10T16:00:02.88,0.2743984691882487,1.9200000000000004,1.9200000000000004,0.8823529411764706,NaN,-24.694577205882354,0.15,-13.6,-0.1,4.3,5.38,-33.17,-32.92,NaN,NaN,2.5,10.0,75.7376,-150.42243,1031.1,138.8,181.7,0.0,0.0,-13.6
344.7083,1998-12-10T16:59:57.12,0.3026989327005898,2.2095238095238097,2.2095238095238097,1.1016393442622847,NaN,-22.368098360655743,0.14,-12.2,-0.1,4.51,5.67,-33.15,-32.85,NaN,NaN,2.5,10.0,75.73777,-150.43029,1031.1,139.6,181.9,0.0,0.0,-12.2
344.75,1998-12-10T18:00:00.0,0.31480967693518236,2.285714285714286,2.285714285714286,1.022992125984249,NaN,-21.338381102362213,0.14,-12.7,-0.1,4.2,5.4,-32.92,-32.63,NaN,NaN,2.5,10.0,75.73786,-150.43824,1031.4,144.2,183.4,0.0,0.0,-12.7
344.7917,1998-12-10T19:00:02.88,0.48037263338767977,2.7636363636363632,2.7636363636363632,1.4604255319148958,NaN,-14.005235106382978,0.11,-9.4,0.0,3.99,5.13,-32.97,-32.58,NaN,NaN,2.5,10.0,75.73816,-150.44598,1031.5,146.7,182.9,0.0,0.0,-9.4
344.8333,1998-12-10T19:59:57.12,0.30626812207814696,2.2123456790123446,2.2123456790123446,1.284324324324318,NaN,-21.59145304054054,0.135,-11.1,0.0,3.89,5.01,-32.47,-32.14,NaN,NaN,2.5,10.0,75.73831,-150.4549,1031.5,147.6,184.1,0.0,0.0,-11.1
344.875,1998-12-10T21:00:00.0,0.26040279769247593,1.8390804597701151,1.8390804597701151,1.1500854700854666,NaN,-25.27231955128205,0.145,-11.7,-0.1,4.3,5.3,-32.33,-32.04,NaN,NaN,2.5,10.0,75.73853,-150.46307,1031.3,143.9,184.4,0.0,0.0,-11.7
344.9167,1998-12-10T22:00:02.88,0.27694191757293857,1.8666666666666656,1.8666666666666656,1.1200000000000048,NaN,-23.75520000000001,0.14,-11.2,-0.1,4.2,5.18,-32.32,-32.04,NaN,NaN,2.5,10.0,75.73896,-150.4731,1031.2,144.8,184.3,0.0,0.0,-11.2
344.9583,1998-12-10T22:59:57.12,0.22960656509378305,1.668817204301075,1.668817204301075,1.0234920634920839,NaN,-28.673837500000005,0.155,-12.6,-0.1,4.82,5.79,-32.34,-32.08,NaN,NaN,2.5,10.0,75.73941,-150.48322,1030.6,142.7,184.7,0.0,0.0,-12.6
345.0,1998-12-11T00:00:00.0,0.23195994131869507,1.6333333333333324,1.6333333333333324,0.8777142857142929,NaN,-28.394057142857147,0.16,-14.0,-0.2,4.4,5.38,-32.35,-32.11,NaN,NaN,2.5,10.0,75.74016,-150.49385,1030.2,143.7,184.9,0.0,0.0,-14.0
345.0417,1998-12-11T01:00:02.88,0.18240020490485065,1.4901960784313726,1.4901960784313726,0.9478787878787751,NaN,-36.21104318181819,0.17,-13.2,NaN,4.72,5.67,-32.43,-32.2,NaN,NaN,2.5,10.0,75.7406,-150.50485,1029.9,142.1,184.6,0.0,0.0,-13.2
345.0833,1998-12-11T01:59:57.12,0.22545885073821043,1.5666666666666673,1.5666666666666673,0.8658823529411647,NaN,-29.346635294117647,0.16,-13.6,NaN,4.71,5.65,-32.48,-32.25,NaN,NaN,2.5,10.0,75.74144,-150.51537,1029.5,142.7,184.8,0.0,0.0,-13.6
345.125,1998-12-11T03:00:00.0,0.40125734519651873,1.9999999999999998,1.9999999999999998,1.0541176470588278,NaN,-16.654870588235298,0.12,-10.2,-0.1,3.89,4.79,-32.77,-32.49,NaN,NaN,2.5,10.0,75.74207,-150.52497,1029.5,141.6,184.6,0.0,0.0,-10.2
345.1667,1998-12-11T04:00:02.88,0.2481500452073226,1.7142857142857149,1.7142857142857149,1.12,NaN,-27.297312000000005,0.14,-10.0,NaN,4.09,4.99,-33.16,-32.91,NaN,NaN,2.5,10.0,75.74262,-150.53318,1029.1,140.6,182.9,0.0,0.0,-10.0
345.2083,1998-12-11T04:59:57.12,0.2457912189781781,1.6,1.6,1.00324324324324,NaN,-27.349102702702705,0.16,-14.8,NaN,4.71,5.67,-32.94,-32.65,NaN,NaN,2.5,10.0,75.74329,-150.54098,1028.6,140.3,184.2,0.0,0.0,-14.8
345.25,1998-12-11T06:00:00.0,0.3253826622357386,1.8461538461538458,1.8461538461538458,1.188571428571417,NaN,-20.808728571428574,0.13,-10.5,-0.1,3.89,4.79,-33.15,-32.85,NaN,NaN,2.5,10.0,75.74346,-150.54919,1028.1,137.7,182.9,0.0,0.0,-10.5
345.2917,1998-12-11T07:00:02.88,0.3486182802312988,1.0074074074074069,1.0074074074074069,0.8914285714285648,NaN,-19.390098214285718,0.135,-12.6,0.0,4.2,4.71,-33.1,-32.84,NaN,NaN,2.5,10.0,75.74376,-150.55809,1027.7,137.8,182.3,0.0,0.0,-12.6
345.3333,1998-12-11T07:59:57.12,0.3534713081342749,1.1487179487179495,1.1487179487179495,0.9852631578947483,NaN,-19.23531315789474,0.13,-11.4,-0.1,4.09,4.65,-33.27,-33.0,NaN,NaN,2.5,10.0,75.74398,-150.56703,1027.7,142.0,182.7,0.0,0.0,-11.4
345.375,1998-12-11T09:00:00.0,0.2500670681504917,1.0133333333333323,1.0133333333333323,0.696774193548386,NaN,-26.96189516129032,0.15,-12.4,-0.1,4.2,4.77,-33.02,-32.84,NaN,NaN,2.5,10.0,75.74422,-150.57651,1027.4,147.9,183.9,0.0,0.0,-12.4
345.4167,1998-12-11T10:00:02.88,0.1467806719963185,0.9882352941176469,0.9882352941176469,0.5132075471697822,NaN,-45.70480471698114,0.17,-10.6,-0.1,4.61,5.24,-32.87,-32.77,NaN,NaN,2.5,10.0,75.74424,-150.58805,1027.0,150.8,185.1,0.0,0.0,-10.6
345.4583,1998-12-11T10:59:57.12,0.13523474844240466,0.9629629629629622,0.9629629629629622,0.4468965517241195,NaN,-49.35078620689655,0.18,-11.6,-0.1,4.82,5.47,-32.72,-32.63,NaN,NaN,2.5,10.0,75.7444,-150.60081,1026.4,143.6,184.8,0.0,0.0,-11.6
345.5,1998-12-11T12:00:00.0,0.11310229684184248,0.8933333333333332,0.8933333333333332,0.28872180451128915,NaN,-59.27819548872183,0.2,-13.3,0.0,4.92,5.59,-32.85,-32.79,NaN,NaN,2.5,10.0,75.74534,-150.61569,1025.8,144.1,184.3,0.0,0.0,-13.3
345.5417,1998-12-11T13:00:02.88,0.18118765966747466,1.019607843137254,1.019607843137254,0.3322137404580082,NaN,-36.65623053435115,0.17,-13.1,0.0,4.82,5.47,-32.58,-32.5,NaN,NaN,2.5,10.0,75.74592,-150.6283,1025.5,146.2,185.4,0.0,0.0,-13.1
345.5833,1998-12-11T13:59:57.12,0.1198381261306219,0.8533333333333328,0.8533333333333328,0.4085106382978556,NaN,-55.71063829787234,0.2,-14.1,-0.1,4.71,5.35,-32.73,-32.64,NaN,NaN,2.5,10.0,75.74684,-150.63938,1025.3,140.8,185.0,0.0,0.0,-14.1
345.625,1998-12-11T15:00:00.0,0.16352708801436128,0.8842105263157894,0.8842105263157894,0.5895757575757712,NaN,-40.79234363636364,0.19,-16.5,-0.1,4.61,5.24,-32.71,-32.55,NaN,NaN,2.5,10.0,75.74797,-150.64902,1025.3,136.8,184.2,0.0,0.0,-16.5
345.6667,1998-12-11T16:00:02.88,1.0628282343699256,1.3473684210526318,1.3473684210526318,0.725970149253732,NaN,-6.311303731343284,0.095,-13.4,0.0,3.53,4.01,-32.88,-32.56,NaN,NaN,2.5,10.0,75.74882,-150.65649,1025.1,135.2,182.6,0.0,0.0,-13.4
345.7083,1998-12-11T16:59:57.12,0.4651422757847804,0.9641025641025643,0.9641025641025643,1.0538666666666736,NaN,-14.653990000000002,0.13,-15.0,0.0,3.57,4.04,-33.35,-32.97,NaN,NaN,2.5,10.0,75.74886,-150.66221,1024.7,134.8,181.3,0.0,0.0,-15.0
345.75,1998-12-11T18:00:00.0,0.12496218095510897,0.7348148148148149,0.7348148148148149,1.0334928229664972,NaN,-54.331646232057416,0.225,-20.9,-0.1,4.57,5.19,-33.23,-32.93,NaN,NaN,2.5,10.0,75.74836,-150.66795,1024.4,135.7,182.0,0.0,0.0,-20.9
